,bill_number,category
63021,G0523284,"['BEVERAGE', 'FOOD']"
63022,G0523285,"['BEVERAGE', 'FOOD', 'FOOD']"
63023,G0523286,"['BEVERAGE', 'BEVERAGE']"
63024,G0523287,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63025,G0523293,"['BEVERAGE', 'FOOD']"
63026,G0523294,"['BEVERAGE', 'BEVERAGE']"
63027,G0523138,['BEVERAGE']
63028,G0523296,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
63029,G0523139,"['BEVERAGE', 'FOOD', 'TOBACCO']"
63030,G0523140,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63031,G0523299,"['BEVERAGE', 'FOOD']"
63032,G0523301,"['BEVERAGE', 'TOBACCO']"
63033,G0523303,['BEVERAGE']
63034,G0523304,"['BEVERAGE', 'FOOD']"
63035,G0523144,"['BEVERAGE', 'FOOD']"
63036,G0523145,"['BEVERAGE', 'FOOD', 'FOOD']"
63037,G0523146,"['BEVERAGE', 'BEVERAGE']"
63038,G0523148,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63039,G0523149,"['BEVERAGE', 'FOOD']"
63040,G0523150,"['BEVERAGE', 'BEVERAGE']"
63041,G0523310,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD']"
63042,G0523313,"['BEVERAGE', 'FOOD', 'TOBACCO', 'TOBACCO', 'TOBACCO']"
63043,G0523152,['BEVERAGE']
63044,G0523155,['FOOD']
63045,G0523320,"['FOOD', 'FOOD']"
63046,G0523158,['FOOD']
63047,G0523164,"['FOOD', 'FOOD', 'TOBACCO']"
63048,G0523167,"['FOOD', 'TOBACCO']"
63049,G0523168,['FOOD']
63050,G0523170,"['FOOD', 'TOBACCO']"
63051,G0523181,"['FOOD', 'TOBACCO']"
63052,G0523183,['FOOD']
63053,G0523185,"['FOOD', 'TOBACCO']"
63054,G0523186,"['FOOD', 'TOBACCO']"
63055,G0523189,"['FOOD', 'TOBACCO']"
63056,G0523192,"['FOOD', 'TOBACCO']"
63057,G0523193,"['FOOD', 'FOOD', 'FOOD']"
63058,G0523196,['FOOD']
63059,G0523199,"['FOOD', 'TOBACCO']"
63060,G0523208,"['FOOD', 'FOOD', 'TOBACCO']"
63061,G0523209,"['FOOD', 'FOOD', 'TOBACCO']"
63062,G0523213,"['FOOD', 'TOBACCO']"
63063,G0523214,['FOOD']
63064,G0523215,"['FOOD', 'FOOD']"
63065,G0523217,"['FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
63066,G0523225,"['FOOD', 'TOBACCO']"
63067,G0523229,['FOOD']
63068,G0523231,['FOOD']
63069,G0523240,"['FOOD', 'TOBACCO']"
63070,G0523241,['FOOD']
63071,G0523251,"['FOOD', 'FOOD']"
63072,G0523252,"['FOOD', 'TOBACCO']"
63073,G0523256,"['FOOD', 'TOBACCO']"
63074,G0523260,"['FOOD', 'FOOD', 'TOBACCO']"
63075,G0523261,"['FOOD', 'TOBACCO']"
63076,G0523262,"['FOOD', 'TOBACCO']"
63077,G0523264,"['FOOD', 'FOOD']"
63078,G0523267,"['FOOD', 'TOBACCO']"
63079,G0523269,"['FOOD', 'FOOD']"
63080,G0523273,['FOOD']
63081,G0523280,['FOOD']
63082,G0523282,"['FOOD', 'FOOD', 'FOOD']"
63083,G0523283,"['FOOD', 'FOOD', 'TOBACCO']"
63084,G0523289,"['FOOD', 'FOOD', 'FOOD']"
63085,G0523142,['FOOD']
63086,G0523305,['FOOD']
63087,G0523308,"['FOOD', 'TOBACCO']"
63088,G0523309,['FOOD']
63089,G0523311,"['FOOD', 'FOOD', 'TOBACCO']"
63090,G0523314,"['FOOD', 'FOOD']"
63091,N0032987,['LIQUOR']
63092,N0032988,['LIQUOR']
63093,N0032972,['LIQUOR']
63094,N0032973,['LIQUOR']
63095,N0032974,['LIQUOR']
63096,N0032975,['LIQUOR']
63097,N0032976,['LIQUOR']
63098,N0032977,['LIQUOR']
63099,N0032978,['LIQUOR']
63100,N0032979,['LIQUOR']
63101,N0032980,['LIQUOR']
63102,N0032982,['LIQUOR']
63103,N0032984,"['LIQUOR', 'LIQUOR']"
63104,N0032985,['LIQUOR']
63105,N0032986,['LIQUOR']
63106,G0523153,['TOBACCO']
63107,G0523154,['TOBACCO']
63108,G0523315,['TOBACCO']
63109,G0523317,['TOBACCO']
63110,G0523156,['TOBACCO']
63111,G0523157,['TOBACCO']
63112,G0523319,['TOBACCO']
63113,G0523171,['TOBACCO']
63114,G0523175,['TOBACCO']
63115,G0523177,['TOBACCO']
63116,G0523182,['TOBACCO']
63117,G0523187,['TOBACCO']
63118,G0523195,['TOBACCO']
63119,G0523197,['TOBACCO']
63120,G0523198,['TOBACCO']
63121,G0523200,['TOBACCO']
63122,G0523211,['TOBACCO']
63123,G0523212,['TOBACCO']
63124,G0523219,['TOBACCO']
63125,G0523222,['TOBACCO']
63126,G0523238,['TOBACCO']
63127,G0523243,['TOBACCO']
63128,G0523244,['TOBACCO']
63129,G0523245,['TOBACCO']
63130,G0523255,['TOBACCO']
63131,G0523272,['TOBACCO']
63132,G0523275,['TOBACCO']
63133,G0523276,['TOBACCO']
63134,G0523277,['TOBACCO']
63135,G0523281,['TOBACCO']
63136,G0523288,['TOBACCO']
63137,G0523290,['TOBACCO']
63138,G0523291,['TOBACCO']
63139,G0523292,['TOBACCO']
63140,G0523295,['TOBACCO']
63141,G0523297,['TOBACCO']
63142,G0523298,['TOBACCO']
63143,G0523300,['TOBACCO']
63144,G0523141,['TOBACCO']
63145,G0523302,['TOBACCO']
63146,G0523143,['TOBACCO']
63147,G0523306,['TOBACCO']
63148,G0523307,['TOBACCO']
63149,G0523147,['TOBACCO']
63150,G0523312,['TOBACCO']
63151,G0523151,['TOBACCO']
63152,N0032981,['WINES']
63153,N0032983,['WINES']
63154,G0528834,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63155,G0528981,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
63156,G0528835,['BEVERAGE']
63157,G0528841,"['BEVERAGE', 'FOOD', 'FOOD']"
63158,G0528847,"['BEVERAGE', 'FOOD', 'FOOD']"
63159,G0528848,['BEVERAGE']
63160,G0528850,['BEVERAGE']
63161,G0528854,"['BEVERAGE', 'BEVERAGE']"
63162,G0528855,['BEVERAGE']
63163,G0528860,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
63164,G0528861,"['BEVERAGE', 'FOOD']"
63165,G0528866,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63166,G0528868,['BEVERAGE']
63167,G0528869,"['BEVERAGE', 'TOBACCO']"
63168,G0528871,['BEVERAGE']
63169,G0528872,['BEVERAGE']
63170,G0528875,['BEVERAGE']
63171,G0528877,"['BEVERAGE', 'BEVERAGE']"
63172,G0528880,['BEVERAGE']
63173,G0528882,"['BEVERAGE', 'BEVERAGE']"
63174,G0528883,"['BEVERAGE', 'FOOD', 'FOOD']"
63175,G0528886,"['BEVERAGE', 'BEVERAGE']"
63176,G0528892,"['BEVERAGE', 'FOOD', 'TOBACCO']"
63177,G0528893,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
63178,G0528899,"['BEVERAGE', 'FOOD']"
63179,G0528900,"['BEVERAGE', 'FOOD']"
63180,G0528904,['BEVERAGE']
63181,G0528905,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
63182,G0528907,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
63183,G0528908,"['BEVERAGE', 'TOBACCO']"
63184,G0528909,"['BEVERAGE', 'FOOD', 'TOBACCO', 'TOBACCO']"
63185,G0528910,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
63186,G0528911,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
63187,G0528912,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63188,G0528915,"['BEVERAGE', 'TOBACCO']"
63189,G0528916,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63190,G0528917,"['BEVERAGE', 'FOOD']"
63191,G0528918,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
63192,G0528919,"['BEVERAGE', 'FOOD', 'TOBACCO']"
63193,G0528921,"['BEVERAGE', 'FOOD', 'FOOD']"
63194,G0528925,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
63195,G0528926,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO', 'TOBACCO']"
63196,G0528929,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63197,G0528930,"['BEVERAGE', 'BEVERAGE']"
63198,G0528932,"['BEVERAGE', 'TOBACCO']"
63199,G0528934,['BEVERAGE']
63200,G0528935,"['BEVERAGE', 'FOOD']"
63201,G0528939,"['BEVERAGE', 'FOOD', 'TOBACCO']"
63202,G0528942,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
63203,G0528943,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63204,G0528944,"['BEVERAGE', 'TOBACCO']"
63205,G0528945,"['BEVERAGE', 'TOBACCO']"
63206,G0528946,"['BEVERAGE', 'TOBACCO']"
63207,G0528824,['BEVERAGE']
63208,G0528948,"['BEVERAGE', 'TOBACCO']"
63209,G0528949,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
63210,G0528951,"['BEVERAGE', 'TOBACCO']"
63211,G0528953,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
63212,G0528955,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
63213,G0528956,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
63214,G0528958,"['BEVERAGE', 'TOBACCO']"
63215,G0528962,"['BEVERAGE', 'TOBACCO']"
63216,G0528963,"['BEVERAGE', 'FOOD']"
63217,G0528828,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
63218,G0528966,"['BEVERAGE', 'TOBACCO']"
63219,G0528967,"['BEVERAGE', 'BEVERAGE']"
63220,G0528968,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63221,G0528971,"['BEVERAGE', 'TOBACCO', 'TOBACCO']"
63222,G0528831,['BEVERAGE']
63223,G0528975,"['BEVERAGE', 'TOBACCO']"
63224,G0528978,"['BEVERAGE', 'FOOD', 'FOOD']"
63225,G0528833,"['BEVERAGE', 'BEVERAGE']"
63226,G0528980,"['BEVERAGE', 'TOBACCO']"
63227,G0528837,['FOOD']
63228,G0528838,"['FOOD', 'FOOD']"
63229,G0528842,['FOOD']
63230,G0528845,"['FOOD', 'TOBACCO']"
63231,G0528846,['FOOD']
63232,G0528849,"['FOOD', 'FOOD', 'FOOD', 'MERCHANDISE', 'MERCHANDISE']"
63233,G0528851,"['FOOD', 'FOOD']"
63234,G0528853,"['FOOD', 'FOOD']"
63235,G0528867,['FOOD']
63236,G0528870,"['FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
63237,G0528873,"['FOOD', 'FOOD']"
63238,G0528881,"['FOOD', 'TOBACCO']"
63239,G0528888,"['FOOD', 'FOOD', 'FOOD']"
63240,G0528889,['FOOD']
63241,G0528890,['FOOD']
63242,G0528891,"['FOOD', 'FOOD', 'TOBACCO']"
63243,G0528894,"['FOOD', 'MERCHANDISE', 'MERCHANDISE']"
63244,G0528898,"['FOOD', 'FOOD', 'TOBACCO']"
63245,G0528906,"['FOOD', 'TOBACCO']"
63246,G0528920,"['FOOD', 'FOOD']"
63247,G0528927,"['FOOD', 'TOBACCO']"
63248,G0528936,"['FOOD', 'TOBACCO']"
63249,G0528937,"['FOOD', 'FOOD', 'TOBACCO']"
63250,G0528940,['FOOD']
63251,G0528941,"['FOOD', 'FOOD', 'TOBACCO']"
63252,G0528947,"['FOOD', 'FOOD']"
63253,G0528950,"['FOOD', 'FOOD', 'TOBACCO']"
63254,G0528957,"['FOOD', 'TOBACCO']"
63255,G0528827,['FOOD']
63256,G0528960,"['FOOD', 'FOOD', 'FOOD']"
63257,G0528965,"['FOOD', 'TOBACCO']"
63258,G0528969,['FOOD']
63259,G0528977,"['FOOD', 'TOBACCO']"
63260,N0033553,['LIQUOR']
63261,N0033534,['LIQUOR']
63262,N0033535,['LIQUOR']
63263,N0033536,"['LIQUOR', 'LIQUOR']"
63264,N0033537,['LIQUOR']
63265,N0033538,"['LIQUOR', 'LIQUOR']"
63266,N0033539,['LIQUOR']
63267,N0033540,['LIQUOR']
63268,N0033541,['LIQUOR']
63269,N0033542,['LIQUOR']
63270,N0033544,['LIQUOR']
63271,N0033545,['LIQUOR']
63272,N0033546,['LIQUOR']
63273,N0033547,['LIQUOR']
63274,N0033548,['LIQUOR']
63275,N0033550,['LIQUOR']
63276,N0033552,['LIQUOR']
63277,N0033533,"['LIQUOR', 'LIQUOR']"
63278,N0033543,"['LIQUOR & TOBACCO', 'WINES']"
63279,G0528897,['MERCHANDISE']
63280,G0528972,"['MERCHANDISE', 'MERCHANDISE', 'MERCHANDISE', 'MERCHANDISE']"
63281,G0528982,['TOBACCO']
63282,G0528836,['TOBACCO']
63283,G0528839,['TOBACCO']
63284,G0528840,['TOBACCO']
63285,G0528843,['TOBACCO']
63286,G0528844,['TOBACCO']
63287,G0528852,['TOBACCO']
63288,G0528856,['TOBACCO']
63289,G0528857,['TOBACCO']
63290,G0528858,['TOBACCO']
63291,G0528859,['TOBACCO']
63292,G0528862,['TOBACCO']
63293,G0528863,['TOBACCO']
63294,G0528864,['TOBACCO']
63295,G0528865,['TOBACCO']
63296,G0528874,['TOBACCO']
63297,G0528876,['TOBACCO']
63298,G0528878,['TOBACCO']
63299,G0528879,['TOBACCO']
63300,G0528884,['TOBACCO']
63301,G0528885,['TOBACCO']
63302,G0528887,['TOBACCO']
63303,G0528895,['TOBACCO']
63304,G0528896,['TOBACCO']
63305,G0528901,['TOBACCO']
63306,G0528902,['TOBACCO']
63307,G0528903,['TOBACCO']
63308,G0528913,"['TOBACCO', 'TOBACCO']"
63309,G0528914,['TOBACCO']
63310,G0528922,['TOBACCO']
63311,G0528923,['TOBACCO']
63312,G0528924,['TOBACCO']
63313,G0528928,['TOBACCO']
63314,G0528931,['TOBACCO']
63315,G0528933,"['TOBACCO', 'TOBACCO']"
63316,G0528938,['TOBACCO']
63317,G0528952,['TOBACCO']
63318,G0528954,['TOBACCO']
63319,G0528825,['TOBACCO']
63320,G0528826,['TOBACCO']
63321,G0528959,['TOBACCO']
63322,G0528961,['TOBACCO']
63323,G0528964,['TOBACCO']
63324,G0528829,['TOBACCO']
63325,G0528970,['TOBACCO']
63326,G0528830,['TOBACCO']
63327,G0528973,['TOBACCO']
63328,G0528974,['TOBACCO']
63329,G0528976,['TOBACCO']
63330,G0528979,['TOBACCO']
63331,G0528832,['TOBACCO']
63332,N0033549,['WINES']
63333,N0033551,['WINES']
63334,G0533459,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
63335,G0533460,['BEVERAGE']
63336,G0533461,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63337,G0533312,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
63338,G0533315,"['BEVERAGE', 'FOOD']"
63339,G0533317,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
63340,G0533323,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
63341,G0533324,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
63342,G0533325,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
63343,G0533326,"['BEVERAGE', 'TOBACCO']"
63344,G0533329,['BEVERAGE']
63345,G0533330,['BEVERAGE']
63346,G0533334,"['BEVERAGE', 'FOOD']"
63347,G0533336,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
63348,G0533338,['BEVERAGE']
63349,G0533339,['BEVERAGE']
63350,G0533340,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
63351,G0533341,"['BEVERAGE', 'TOBACCO']"
63352,G0533342,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63353,G0533350,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63354,G0533352,"['BEVERAGE', 'BEVERAGE']"
63355,G0533354,"['BEVERAGE', 'FOOD']"
63356,G0533359,"['BEVERAGE', 'TOBACCO']"
63357,G0533362,"['BEVERAGE', 'FOOD']"
63358,G0533363,"['BEVERAGE', 'BEVERAGE']"
63359,G0533370,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63360,G0533371,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
63361,G0533373,['BEVERAGE']
63362,G0533375,"['BEVERAGE', 'TOBACCO']"
63363,G0533376,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
63364,G0533377,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63365,G0533379,"['BEVERAGE', 'FOOD', 'FOOD']"
63366,G0533382,['BEVERAGE']
63367,G0533383,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
63368,G0533387,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
63369,G0533388,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63370,G0533390,"['BEVERAGE', 'TOBACCO']"
63371,G0533391,['BEVERAGE']
63372,G0533392,"['BEVERAGE', 'BEVERAGE']"
63373,G0533393,"['BEVERAGE', 'BEVERAGE']"
63374,G0533394,"['BEVERAGE', 'FOOD', 'TOBACCO']"
63375,G0533398,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63376,G0533399,['BEVERAGE']
63377,G0533400,"['BEVERAGE', 'FOOD', 'TOBACCO']"
63378,G0533403,"['BEVERAGE', 'TOBACCO']"
63379,G0533409,['BEVERAGE']
63380,G0533412,"['BEVERAGE', 'BEVERAGE']"
63381,G0533414,"['BEVERAGE', 'TOBACCO']"
63382,G0533415,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63383,G0533416,"['BEVERAGE', 'TOBACCO']"
63384,G0533419,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63385,G0533421,"['BEVERAGE', 'TOBACCO']"
63386,G0533422,"['BEVERAGE', 'FOOD', 'FOOD']"
63387,G0533425,"['BEVERAGE', 'FOOD']"
63388,G0533426,"['BEVERAGE', 'TOBACCO']"
63389,G0533427,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63390,G0533428,"['BEVERAGE', 'FOOD']"
63391,G0533430,"['BEVERAGE', 'TOBACCO']"
63392,G0533433,['BEVERAGE']
63393,G0533435,"['BEVERAGE', 'FOOD']"
63394,G0533440,"['BEVERAGE', 'BEVERAGE']"
63395,G0533304,['BEVERAGE']
63396,G0533443,"['BEVERAGE', 'TOBACCO']"
63397,G0533444,"['BEVERAGE', 'TOBACCO']"
63398,G0533305,"['BEVERAGE', 'FOOD', 'FOOD']"
63399,G0533446,"['BEVERAGE', 'BEVERAGE']"
63400,G0533450,"['BEVERAGE', 'BEVERAGE']"
63401,G0533451,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
63402,G0533452,"['BEVERAGE', 'FOOD', 'TOBACCO']"
63403,G0533306,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63404,G0533453,"['BEVERAGE', 'BEVERAGE']"
63405,G0533454,"['BEVERAGE', 'FOOD']"
63406,G0533456,"['BEVERAGE', 'FOOD', 'TOBACCO']"
63407,G0533309,"['BEVERAGE', 'TOBACCO']"
63408,G0533458,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
63409,G0533311,"['FOOD', 'TOBACCO']"
63410,G0533318,"['FOOD', 'TOBACCO']"
63411,G0533322,"['FOOD', 'TOBACCO']"
63412,G0533328,"['FOOD', 'FOOD', 'TOBACCO']"
63413,G0533331,"['FOOD', 'TOBACCO']"
63414,G0533332,"['FOOD', 'FOOD']"
63415,G0533333,['FOOD']
63416,G0533335,"['FOOD', 'TOBACCO']"
63417,G0533337,"['FOOD', 'TOBACCO', 'TOBACCO']"
63418,G0533344,['FOOD']
63419,G0533345,"['FOOD', 'TOBACCO']"
63420,G0533351,"['FOOD', 'FOOD']"
63421,G0533355,['FOOD']
63422,G0533356,['FOOD']
63423,G0533357,['FOOD']
63424,G0533360,"['FOOD', 'TOBACCO']"
63425,G0533361,"['FOOD', 'TOBACCO']"
63426,G0533365,"['FOOD', 'FOOD', 'TOBACCO']"
63427,G0533368,"['FOOD', 'TOBACCO']"
63428,G0533369,"['FOOD', 'FOOD', 'TOBACCO']"
63429,G0533374,"['FOOD', 'FOOD']"
63430,G0533381,['FOOD']
63431,G0533385,['FOOD']
63432,G0533386,['FOOD']
63433,G0533389,"['FOOD', 'FOOD', 'FOOD']"
63434,G0533397,['FOOD']
63435,G0533404,"['FOOD', 'TOBACCO']"
63436,G0533405,"['FOOD', 'TOBACCO']"
63437,G0533407,['FOOD']
63438,G0533410,['FOOD']
63439,G0533411,['FOOD']
63440,G0533418,"['FOOD', 'TOBACCO']"
63441,G0533432,"['FOOD', 'FOOD', 'FOOD', 'FOOD']"
63442,G0533303,['FOOD']
63443,G0533441,"['FOOD', 'FOOD']"
63444,G0533307,"['FOOD', 'TOBACCO']"
63445,G0533308,['FOOD']
63446,G0533457,"['FOOD', 'TOBACCO']"
63447,N0033978,"['LIQUOR', 'LIQUOR']"
63448,N0033979,['LIQUOR']
63449,N0033980,['LIQUOR']
63450,N0033981,"['LIQUOR', 'LIQUOR']"
63451,N0033983,['LIQUOR']
63452,N0033984,['LIQUOR']
63453,N0033985,['LIQUOR']
63454,N0033986,['LIQUOR']
63455,N0033987,['LIQUOR']
63456,N0033988,['LIQUOR']
63457,G0533310,['TOBACCO']
63458,G0533313,['TOBACCO']
63459,G0533314,['TOBACCO']
63460,G0533316,['TOBACCO']
63461,G0533319,['TOBACCO']
63462,G0533320,['TOBACCO']
63463,G0533321,['TOBACCO']
63464,G0533327,['TOBACCO']
63465,G0533343,['TOBACCO']
63466,G0533346,['TOBACCO']
63467,G0533347,['TOBACCO']
63468,G0533348,['TOBACCO']
63469,G0533349,['TOBACCO']
63470,G0533353,['TOBACCO']
63471,G0533358,['TOBACCO']
63472,G0533364,['TOBACCO']
63473,G0533366,['TOBACCO']
63474,G0533367,['TOBACCO']
63475,G0533372,['TOBACCO']
63476,G0533378,['TOBACCO']
63477,G0533380,['TOBACCO']
63478,G0533384,['TOBACCO']
63479,G0533395,['TOBACCO']
63480,G0533396,['TOBACCO']
63481,G0533401,['TOBACCO']
63482,G0533402,"['TOBACCO', 'TOBACCO']"
63483,G0533406,['TOBACCO']
63484,G0533408,['TOBACCO']
63485,G0533413,['TOBACCO']
63486,G0533417,['TOBACCO']
63487,G0533420,['TOBACCO']
63488,G0533423,['TOBACCO']
63489,G0533424,['TOBACCO']
63490,G0533429,['TOBACCO']
63491,G0533431,['TOBACCO']
63492,G0533434,['TOBACCO']
63493,G0533436,"['TOBACCO', 'TOBACCO']"
63494,G0533437,['TOBACCO']
63495,G0533438,['TOBACCO']
63496,G0533439,['TOBACCO']
63497,G0533442,['TOBACCO']
63498,G0533445,['TOBACCO']
63499,G0533447,['TOBACCO']
63500,G0533448,['TOBACCO']
63501,G0533449,['TOBACCO']
63502,G0533455,['TOBACCO']
63503,N0033982,['WINES']
63504,G0474651,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO', 'TOBACCO']"
63505,G0474513,"['BEVERAGE', 'FOOD']"
63506,G0474516,"['BEVERAGE', 'FOOD']"
63507,G0474517,['BEVERAGE']
63508,G0474521,"['BEVERAGE', 'TOBACCO']"
63509,G0474524,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
63510,G0474525,"['BEVERAGE', 'FOOD']"
63511,G0474526,['BEVERAGE']
63512,G0474530,['BEVERAGE']
63513,G0474534,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
63514,G0474535,['BEVERAGE']
63515,G0474538,"['BEVERAGE', 'BEVERAGE']"
63516,G0474539,"['BEVERAGE', 'TOBACCO']"
63517,G0474540,"['BEVERAGE', 'BEVERAGE']"
63518,G0474548,"['BEVERAGE', 'FOOD', 'TOBACCO']"
63519,G0474552,"['BEVERAGE', 'BEVERAGE']"
63520,G0474554,['BEVERAGE']
63521,G0474556,['BEVERAGE']
63522,G0474558,"['BEVERAGE', 'FOOD']"
63523,G0474559,"['BEVERAGE', 'BEVERAGE']"
63524,G0474562,"['BEVERAGE', 'FOOD']"
63525,G0474567,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
63526,G0474568,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE']"
63527,G0474569,['BEVERAGE']
63528,G0474570,"['BEVERAGE', 'FOOD', 'FOOD']"
63529,G0474571,"['BEVERAGE', 'FOOD']"
63530,G0474573,"['BEVERAGE', 'FOOD', 'FOOD']"
63531,G0474574,"['BEVERAGE', 'FOOD']"
63532,G0474575,"['BEVERAGE', 'FOOD', 'FOOD']"
63533,G0474576,"['BEVERAGE', 'FOOD', 'FOOD']"
63534,G0474581,"['BEVERAGE', 'TOBACCO', 'TOBACCO']"
63535,G0474583,"['BEVERAGE', 'BEVERAGE']"
63536,G0474584,['BEVERAGE']
63537,G0474585,"['BEVERAGE', 'TOBACCO']"
63538,G0474586,"['BEVERAGE', 'BEVERAGE']"
63539,G0474588,"['BEVERAGE', 'TOBACCO']"
63540,G0474589,"['BEVERAGE', 'FOOD', 'FOOD']"
63541,G0474595,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
63542,G0474599,"['BEVERAGE', 'TOBACCO']"
63543,G0474602,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63544,G0474607,"['BEVERAGE', 'BEVERAGE']"
63545,G0474613,"['BEVERAGE', 'FOOD']"
63546,G0474616,"['BEVERAGE', 'FOOD', 'TOBACCO', 'TOBACCO']"
63547,G0474617,['BEVERAGE']
63548,G0474618,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
63549,G0474621,['BEVERAGE']
63550,G0474623,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63551,G0474632,"['BEVERAGE', 'FOOD', 'FOOD', 'BEVERAGE']"
63552,G0474503,"['BEVERAGE', 'TOBACCO']"
63553,G0474637,['BEVERAGE']
63554,G0474639,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63555,G0474504,"['BEVERAGE', 'TOBACCO']"
63556,G0474643,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
63557,G0474506,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
63558,G0474646,"['BEVERAGE', 'TOBACCO']"
