,items,support,ordered_statistics,base_item,add_item,confidence,lift
241,"frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'SAMBUCA'})",0.00015718327569946557,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI'}), items_add=frozenset({'SAMBUCA'}), confidence=0.36666666666666664, lift=5.801507272590248), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'SAMBUCA'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.34374999999999994, lift=7.228459284855768), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.3928571428571428, lift=10.553907321085823)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI'})",frozenset({'SAMBUCA'}),0.36666666666666664,5.801507272590248
242,"frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'SAMBUCA'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'SAMBUCA'}), confidence=0.6153846153846154, lift=9.736795422529088), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'SAMBUCA'}), items_add=frozenset({'RED BULL ENERGY DRINK'}), confidence=0.25, lift=9.406182795698925), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL ENERGY DRINK', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5333333333333333, lift=14.327728726807422)]","frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK'})",frozenset({'SAMBUCA'}),0.6153846153846154,9.736795422529088
243,"frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'POUTINE WITH FRIES', 'SAMBUCA'})",0.00014289388699951415,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'POUTINE WITH FRIES'}), items_add=frozenset({'SAMBUCA'}), confidence=0.31249999999999994, lift=4.944466425503052), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'POUTINE WITH FRIES', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.3333333333333333, lift=8.954830454254639)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'POUTINE WITH FRIES'})",frozenset({'SAMBUCA'}),0.31249999999999994,4.944466425503052
244,"frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'RED BULL 2+1', 'SAMBUCA'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.5333333333333333, lift=8.438556032858543), OrderedStatistic(items_base=frozenset({'POUTINE WITH FRIES', 'RED BULL 2+1', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.27586206896551724, lift=7.410894169038322)]","frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.5333333333333333,8.438556032858543
245,"frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL 2+1', 'SAMBUCA'})",0.00014289388699951415,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.7142857142857142, lift=11.301637544006976)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.7142857142857142,11.301637544006976
246,"frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'SAMBUCA'})",0.00015718327569946557,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'SAMBUCA'}), confidence=0.44, lift=6.9618087271082985), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'SAMBUCA'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.275, lift=5.782767427884616), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.3548387096774193, lift=9.532561451303325)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK'})",frozenset({'SAMBUCA'}),0.44,6.9618087271082985
247,"frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'CALCUTTA MINT', 'QUA  MINERAL WATER(1000ML)'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'CALCUTTA MINT', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'SAMBUCA'}), confidence=0.6363636363636365, lift=10.068731630115309), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'CALCUTTA MINT'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.30434782608695654, lift=6.399900710702342)]","frozenset({'MAGGI NDL ARRABIATA', 'CALCUTTA MINT', 'QUA  MINERAL WATER(1000ML)'})",frozenset({'SAMBUCA'}),0.6363636363636365,10.068731630115309
248,"frozenset({'SAMBUCA', 'POUTINE WITH FRIES', 'RED BULL 2+1', 'CALCUTTA MINT'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'POUTINE WITH FRIES', 'RED BULL 2+1', 'CALCUTTA MINT'}), items_add=frozenset({'SAMBUCA'}), confidence=0.411764705882353, lift=6.5150616430157875)]","frozenset({'POUTINE WITH FRIES', 'RED BULL 2+1', 'CALCUTTA MINT'})",frozenset({'SAMBUCA'}),0.411764705882353,6.5150616430157875
249,"frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'RED BULL 2+1', 'CALCUTTA MINT'})",0.00012860449829956274,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL 2+1', 'CALCUTTA MINT'}), items_add=frozenset({'SAMBUCA'}), confidence=0.6, lift=9.49337553696586)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL 2+1', 'CALCUTTA MINT'})",frozenset({'SAMBUCA'}),0.6,9.49337553696586
250,"frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'GREAT LAKES SHAKE', 'GOOEY CHOCOLATE FUDGE'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'GREAT LAKES SHAKE', 'GOOEY CHOCOLATE FUDGE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.5833333333333334, lift=9.229670660939032), OrderedStatistic(items_base=frozenset({'SAMBUCA', 'GREAT LAKES SHAKE', 'GOOEY CHOCOLATE FUDGE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.7777777777777779, lift=16.35530181623932), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'GOOEY CHOCOLATE FUDGE'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.5833333333333334, lift=8.380791076438788)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'GREAT LAKES SHAKE', 'GOOEY CHOCOLATE FUDGE'})",frozenset({'SAMBUCA'}),0.5833333333333334,9.229670660939032
251,"frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'GREAT LAKES SHAKE', 'QUA  MINERAL WATER(1000ML)'})",0.00017147266439941698,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'GREAT LAKES SHAKE', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'SAMBUCA'}), confidence=0.7499999999999999, lift=11.866719421207325), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.4137931034482758, lift=8.701342838196286), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.37499999999999994, lift=5.387651406282077)]","frozenset({'MAGGI NDL ARRABIATA', 'GREAT LAKES SHAKE', 'QUA  MINERAL WATER(1000ML)'})",frozenset({'SAMBUCA'}),0.7499999999999999,11.866719421207325
252,"frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'RED BULL 2+1', 'GREAT LAKES SHAKE'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'RED BULL 2+1', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=1.0, lift=15.822292561609768), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'RED BULL 2+1', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.368421052631579, lift=5.293131206171866)]","frozenset({'MAGGI NDL ARRABIATA', 'RED BULL 2+1', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),1.0,15.822292561609768
253,"frozenset({'MASALA CHAI CUTTING', 'SAMBUCA', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'MASALA CHAI CUTTING', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.888888888888889, lift=14.06426005476424), OrderedStatistic(items_base=frozenset({'MASALA CHAI CUTTING', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'RED BULL ENERGY DRINK'}), confidence=0.4444444444444445, lift=16.7221027479092), OrderedStatistic(items_base=frozenset({'MASALA CHAI CUTTING', 'RED BULL ENERGY DRINK', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.5333333333333333, lift=7.662437555601177)]","frozenset({'MASALA CHAI CUTTING', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.888888888888889,14.06426005476424
254,"frozenset({'QUA  MINERAL WATER(1000ML)', 'MOROCCAN MINT TEA', 'SAMBUCA', 'GREAT LAKES SHAKE'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'MOROCCAN MINT TEA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.5384615384615385, lift=8.519695994712954), OrderedStatistic(items_base=frozenset({'MOROCCAN MINT TEA', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.5384615384615385, lift=11.322901257396452), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'MOROCCAN MINT TEA', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.30434782608695654, lift=4.372586648576759)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'MOROCCAN MINT TEA', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.5384615384615385,8.519695994712954
255,"frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'}), items_add=frozenset({'SAMBUCA'}), confidence=0.38888888888888895, lift=6.1531137739593555), OrderedStatistic(items_base=frozenset({'SAMBUCA', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.5833333333333334, lift=12.266476362179489), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.411764705882353, lift=5.915852524545027)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'})",frozenset({'SAMBUCA'}),0.38888888888888895,6.1531137739593555
256,"frozenset({'SAMBUCA', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'}), items_add=frozenset({'SAMBUCA'}), confidence=0.4444444444444445, lift=7.03213002738212), OrderedStatistic(items_base=frozenset({'SAMBUCA', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'}), items_add=frozenset({'RED BULL ENERGY DRINK'}), confidence=0.6666666666666667, lift=25.0831541218638), OrderedStatistic(items_base=frozenset({'RED BULL ENERGY DRINK', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.47058823529411764, lift=6.760974313765744)]","frozenset({'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE', 'N R G  HOOKAH'})",frozenset({'SAMBUCA'}),0.4444444444444445,7.03213002738212
257,"frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'SAMBUCA', 'GREAT LAKES SHAKE'})",0.00014289388699951415,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.45454545454545453, lift=7.191951164368076), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.3703703703703703, lift=7.788238960113959), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.3571428571428571, lift=5.131096577411502)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.45454545454545453,7.191951164368076
258,"frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'SAMBUCA', 'RED BULL 2+1', 'GREAT LAKES SHAKE'})",0.00012860449829956274,"[OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL 2+1', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=1.0, lift=15.822292561609768), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'RED BULL 2+1'}), confidence=0.33333333333333326, lift=19.989145958297623), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL 2+1', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.4090909090909091, lift=5.877437897762267)]","frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL 2+1', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),1.0,15.822292561609768
259,"frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'RED BULL 2+1', 'GREAT LAKES SHAKE'})",0.00020005144179931984,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL 2+1', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.9333333333333333, lift=14.767473057502452), OrderedStatistic(items_base=frozenset({'SAMBUCA', 'RED BULL 2+1', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.3783783783783784, lift=7.956633316008317), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL 2+1', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.30434782608695654, lift=4.372586648576759)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL 2+1', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.9333333333333333,14.767473057502452
260,"frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})",0.00020005144179931984,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.7000000000000001, lift=11.075604793126839), OrderedStatistic(items_base=frozenset({'SAMBUCA', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.38888888888888895, lift=8.17765090811966), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.45161290322580644, lift=6.488354381759061)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.7000000000000001,11.075604793126839
261,"frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'SAMBUCA', 'N R G  HOOKAH'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'N R G  HOOKAH'}), items_add=frozenset({'SAMBUCA'}), confidence=0.3636363636363637, lift=5.753560931494462), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'RED BULL ENERGY DRINK'}), confidence=0.47058823529411764, lift=17.705755850727385), OrderedStatistic(items_base=frozenset({'RED BULL ENERGY DRINK', 'SAMBUCA', 'N R G  HOOKAH'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.47058823529411764, lift=9.895644796380092), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'SAMBUCA'}), items_add=frozenset({'N R G  HOOKAH'}), confidence=0.25806451612903225, lift=8.080479180197734)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'N R G  HOOKAH'})",frozenset({'SAMBUCA'}),0.3636363636363637,5.753560931494462
262,"frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL 2+1', 'SAMBUCA'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.8, lift=12.657834049287816), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'SAMBUCA'}), items_add=frozenset({'RED BULL 2+1'}), confidence=0.2857142857142857, lift=17.13355367854082), OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL 2+1', 'SAMBUCA'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.3636363636363637, lift=7.646634615384618)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.8,12.657834049287816
263,"frozenset({'QUA  MINERAL WATER(1000ML)', 'POUTINE WITH FRIES', 'RED BULL 2+1', 'SAMBUCA'})",0.00012860449829956274,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'POUTINE WITH FRIES', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.75, lift=11.866719421207327), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'POUTINE WITH FRIES', 'SAMBUCA'}), items_add=frozenset({'RED BULL 2+1'}), confidence=0.3, lift=17.990231362467863), OrderedStatistic(items_base=frozenset({'POUTINE WITH FRIES', 'RED BULL 2+1', 'SAMBUCA'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.31034482758620685, lift=6.5260071286472146)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'POUTINE WITH FRIES', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.75,11.866719421207327
264,"frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'GREAT LAKES SHAKE', 'MAGGI NDL ARRABIATA', 'B.M.T. PANINI'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA'}), confidence=0.28, lift=59.740731707317074), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'GREAT LAKES SHAKE', 'SAMBUCA'}), confidence=0.28, lift=61.6193710691824), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'GREAT LAKES SHAKE', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'B.M.T. PANINI', 'SAMBUCA'}), confidence=0.4375, lift=93.34489329268293), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'GREAT LAKES SHAKE', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'SAMBUCA'}), confidence=0.7777777777777779, lift=12.306227547918711), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.5833333333333334, lift=12.266476362179489), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'MAGGI NDL ARRABIATA'}), confidence=0.38888888888888895, lift=30.891285155757352), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'SAMBUCA', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.35000000000000003, lift=5.028474645863273), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'GREAT LAKES SHAKE', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5833333333333334, lift=15.670953294945619)]","frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'GREAT LAKES SHAKE'})","frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA'})",0.28,59.740731707317074
265,"frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'GREAT LAKES SHAKE', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA'}), confidence=0.35000000000000003, lift=74.67591463414635), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'GREAT LAKES SHAKE', 'SAMBUCA'}), confidence=0.28, lift=61.6193710691824), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'B.M.T. PANINI', 'SAMBUCA'}), confidence=0.35000000000000003, lift=74.67591463414635), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.7777777777777779, lift=12.306227547918711), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'SAMBUCA', 'GREAT LAKES SHAKE'}), items_add=frozenset({'RED BULL ENERGY DRINK'}), confidence=0.38888888888888895, lift=14.63183990442055), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'SAMBUCA', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.5384615384615385, lift=11.322901257396452), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.6363636363636365, lift=9.142681174296861), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5, lift=13.432245681381959)]","frozenset({'B.M.T. PANINI', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})","frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA'})",0.35000000000000003,74.67591463414635
